"","City","Date","CMI","Province","Start.Date","Policy.A..Complete.Shutdown.","Policy.B..Partial.Shutdowns.","Policy.C..Checkpoints.and.Quarantine.Zones.","population","ConfCount"
"3852","Wenzhou",2020-04-30,5.7222,"Zhejiang","2-2-20",0,1,0,865672,504
"3853","Wenzhou",2020-05-01,4.9502,"Zhejiang","2-2-20",0,1,0,865672,504
"3854","Wenzhou",2020-05-02,4.7198,"Zhejiang","2-2-20",0,1,0,865672,504
"3855","Wuhan",2020-01-24,1.2811,"Hubei","1-23-20",1,0,0,9785388,495
"3856","Wuhan",2020-01-25,0.8931,"Hubei","1-23-20",1,0,0,9785388,572
"3857","Wuhan",2020-01-26,0.6259,"Hubei","1-23-20",1,0,0,9785388,618
"3858","Wuhan",2020-01-27,0.6573,"Hubei","1-23-20",1,0,0,9785388,698
"3859","Wuhan",2020-01-28,0.6747,"Hubei","1-23-20",1,0,0,9785388,1590
"3860","Wuhan",2020-01-29,0.6829,"Hubei","1-23-20",1,0,0,9785388,1905
"3861","Wuhan",2020-01-30,0.6645,"Hubei","1-23-20",1,0,0,9785388,2261
"3862","Wuhan",2020-01-31,0.6906,"Hubei","1-23-20",1,0,0,9785388,2639
"3863","Wuhan",2020-02-01,0.6902,"Hubei","1-23-20",1,0,0,9785388,3215
"3864","Wuhan",2020-02-02,0.6617,"Hubei","1-23-20",1,0,0,9785388,4109
"3865","Wuhan",2020-02-03,0.693,"Hubei","1-23-20",1,0,0,9785388,5142
"3866","Wuhan",2020-02-04,0.6791,"Hubei","1-23-20",1,0,0,9785388,6384
"3867","Wuhan",2020-02-05,0.6667,"Hubei","1-23-20",1,0,0,9785388,8351
"3868","Wuhan",2020-02-06,0.6,"Hubei","1-23-20",1,0,0,9785388,10117
"3869","Wuhan",2020-02-07,0.6171,"Hubei","1-23-20",1,0,0,9785388,11618
"3870","Wuhan",2020-02-08,0.609,"Hubei","1-23-20",1,0,0,9785388,13603
"3871","Wuhan",2020-02-09,0.616,"Hubei","1-23-20",1,0,0,9785388,14982
"3872","Wuhan",2020-02-10,0.6168,"Hubei","1-23-20",1,0,0,9785388,16902
"3873","Wuhan",2020-02-11,0.6076,"Hubei","1-23-20",1,0,0,9785388,18454
"3874","Wuhan",2020-02-12,0.5958,"Hubei","1-23-20",1,0,0,9785388,19558
"3875","Wuhan",2020-02-13,0.6191,"Hubei","1-23-20",1,0,0,9785388,32994
"3876","Wuhan",2020-02-14,0.6714,"Hubei","1-23-20",1,0,0,9785388,35991
"3877","Wuhan",2020-02-15,0.5963,"Hubei","1-23-20",1,0,0,9785388,37914
"3878","Wuhan",2020-02-16,0.5791,"Hubei","1-23-20",1,0,0,9785388,39462
"3879","Wuhan",2020-02-17,0.5928,"Hubei","1-23-20",1,0,0,9785388,41152
"3880","Wuhan",2020-02-18,0.5785,"Hubei","1-23-20",1,0,0,9785388,42752
"3881","Wuhan",2020-02-19,0.5739,"Hubei","1-23-20",1,0,0,9785388,44412
"3882","Wuhan",2020-02-20,0.5907,"Hubei","1-23-20",1,0,0,9785388,45027
"3883","Wuhan",2020-02-21,0.5968,"Hubei","1-23-20",1,0,0,9785388,45346
"3884","Wuhan",2020-02-22,0.5687,"Hubei","1-23-20",1,0,0,9785388,45660
"3885","Wuhan",2020-02-23,0.5693,"Hubei","1-23-20",1,0,0,9785388,46201
"3886","Wuhan",2020-02-24,0.6197,"Hubei","1-23-20",1,0,0,9785388,46607
"3887","Wuhan",2020-02-25,0.6107,"Hubei","1-23-20",1,0,0,9785388,47071
"3888","Wuhan",2020-02-26,0.6198,"Hubei","1-23-20",1,0,0,9785388,47441
"3889","Wuhan",2020-02-27,0.6085,"Hubei","1-23-20",1,0,0,9785388,47824
"3890","Wuhan",2020-02-28,0.613,"Hubei","1-23-20",1,0,0,9785388,48137
"3891","Wuhan",2020-02-29,0.6184,"Hubei","1-23-20",1,0,0,9785388,48557
"3892","Wuhan",2020-03-01,0.6157,"Hubei","1-23-20",1,0,0,9785388,49122
"3893","Wuhan",2020-03-02,0.654,"Hubei","1-23-20",1,0,0,9785388,49315
"3894","Wuhan",2020-03-03,0.6523,"Hubei","1-23-20",1,0,0,9785388,49426
"3895","Wuhan",2020-03-04,0.6699,"Hubei","1-23-20",1,0,0,9785388,49540
"3896","Wuhan",2020-03-05,0.6743,"Hubei","1-23-20",1,0,0,9785388,49671
"3897","Wuhan",2020-03-06,0.677,"Hubei","1-23-20",1,0,0,9785388,49797
"3898","Wuhan",2020-03-07,0.6507,"Hubei","1-23-20",1,0,0,9785388,49871
"3899","Wuhan",2020-03-08,0.6526,"Hubei","1-23-20",1,0,0,9785388,49912
"3900","Wuhan",2020-03-09,0.698,"Hubei","1-23-20",1,0,0,9785388,49948
"3901","Wuhan",2020-03-10,0.7233,"Hubei","1-23-20",1,0,0,9785388,49965
"3902","Wuhan",2020-03-11,0.7329,"Hubei","1-23-20",1,0,0,9785388,49978
"3903","Wuhan",2020-03-12,0.7344,"Hubei","1-23-20",1,0,0,9785388,49986
"3904","Wuhan",2020-03-13,0.7545,"Hubei","1-23-20",1,0,0,9785388,49991
"3905","Wuhan",2020-03-14,0.7147,"Hubei","1-23-20",1,0,0,9785388,49995
"3906","Wuhan",2020-03-15,0.7147,"Hubei","1-23-20",1,0,0,9785388,49999
"3907","Wuhan",2020-03-16,0.8067,"Hubei","1-23-20",1,0,0,9785388,50003
"3908","Wuhan",2020-03-17,0.8177,"Hubei","1-23-20",1,0,0,9785388,50004
"3909","Wuhan",2020-03-18,0.8371,"Hubei","1-23-20",1,0,0,9785388,50005
"3910","Wuhan",2020-03-19,0.8683,"Hubei","1-23-20",1,0,0,9785388,50005
"3911","Wuhan",2020-03-20,0.9205,"Hubei","1-23-20",1,0,0,9785388,50005
"3912","Wuhan",2020-03-21,0.8758,"Hubei","1-23-20",1,0,0,9785388,50005
"3913","Wuhan",2020-03-22,0.8978,"Hubei","1-23-20",1,0,0,9785388,50005
"3914","Wuhan",2020-03-23,1.1289,"Hubei","1-23-20",1,0,0,9785388,50005
"3915","Wuhan",2020-03-24,1.1962,"Hubei","1-23-20",1,0,0,9785388,50006
"3916","Wuhan",2020-03-25,1.2486,"Hubei","1-23-20",1,0,0,9785388,50006
"3917","Wuhan",2020-03-26,1.3298,"Hubei","1-23-20",1,0,0,9785388,50006
"3918","Wuhan",2020-03-27,1.3119,"Hubei","1-23-20",1,0,0,9785388,50006
"3919","Wuhan",2020-03-28,1.2972,"Hubei","1-23-20",1,0,0,9785388,50006
"3920","Wuhan",2020-03-29,1.1736,"Hubei","1-23-20",1,0,0,9785388,50006
"3921","Wuhan",2020-03-30,1.7503,"Hubei","1-23-20",1,0,0,9785388,50006
"3922","Wuhan",2020-03-31,1.6329,"Hubei","1-23-20",1,0,0,9785388,50006
"3923","Wuhan",2020-04-01,1.7561,"Hubei","1-23-20",1,0,0,9785388,50007
"3924","Wuhan",2020-04-02,1.7676,"Hubei","1-23-20",1,0,0,9785388,50007
"3925","Wuhan",2020-04-03,1.8429,"Hubei","1-23-20",1,0,0,9785388,50007
"3926","Wuhan",2020-04-04,1.586,"Hubei","1-23-20",1,0,0,9785388,50008
"3927","Wuhan",2020-04-05,1.5342,"Hubei","1-23-20",1,0,0,9785388,50008
"3928","Wuhan",2020-04-06,1.7551,"Hubei","1-23-20",1,0,0,9785388,50008
"3929","Wuhan",2020-04-07,2.0645,"Hubei","1-23-20",1,0,0,9785388,50008
"3930","Wuhan",2020-04-08,2.3363,"Hubei","1-23-20",1,0,0,9785388,50008
"3931","Wuhan",2020-04-09,2.3714,"Hubei","1-23-20",1,0,0,9785388,50008
"3932","Wuhan",2020-04-10,1.773,"Hubei","1-23-20",1,0,0,9785388,50008
"3933","Wuhan",2020-04-11,1.847,"Hubei","1-23-20",1,0,0,9785388,50008
"3934","Wuhan",2020-04-12,1.9107,"Hubei","1-23-20",1,0,0,9785388,50008
"3935","Wuhan",2020-04-13,2.5732,"Hubei","1-23-20",1,0,0,9785388,50008
"3936","Wuhan",2020-04-14,2.5606,"Hubei","1-23-20",1,0,0,9785388,50008
"3937","Wuhan",2020-04-15,2.6343,"Hubei","1-23-20",1,0,0,9785388,50008
"3938","Wuhan",2020-04-16,2.6459,"Hubei","1-23-20",1,0,0,9785388,50008
"3939","Wuhan",2020-04-17,2.678,"Hubei","1-23-20",1,0,0,9785388,50333
"3940","Wuhan",2020-04-18,2.0237,"Hubei","1-23-20",1,0,0,9785388,50333
"3941","Wuhan",2020-04-19,2.1044,"Hubei","1-23-20",1,0,0,9785388,50333
"3942","Wuhan",2020-04-20,2.6957,"Hubei","1-23-20",1,0,0,9785388,50333
"3943","Wuhan",2020-04-21,2.732,"Hubei","1-23-20",1,0,0,9785388,50333
"3944","Wuhan",2020-04-22,2.8076,"Hubei","1-23-20",1,0,0,9785388,50333
"3945","Wuhan",2020-04-23,2.8043,"Hubei","1-23-20",1,0,0,9785388,50333
"3946","Wuhan",2020-04-24,2.8741,"Hubei","1-23-20",1,0,0,9785388,50333
"3947","Wuhan",2020-04-25,2.3911,"Hubei","1-23-20",1,0,0,9785388,50333
"3948","Wuhan",2020-04-26,2.7383,"Hubei","1-23-20",1,0,0,9785388,50333
"3949","Wuhan",2020-04-27,2.9695,"Hubei","1-23-20",1,0,0,9785388,50333
"3950","Wuxi",2020-01-24,2.9284,"Jiangsu","2-9-20",0,0,1,3543719,1
"3951","Wuxi",2020-01-25,2.4716,"Jiangsu","2-9-20",0,0,1,3543719,1
"3952","Wuxi",2020-01-26,2.1029,"Jiangsu","2-9-20",0,0,1,3543719,2
"3953","Wuxi",2020-01-27,2.0023,"Jiangsu","2-9-20",0,0,1,3543719,4
"3954","Wuxi",2020-01-28,1.8785,"Jiangsu","2-9-20",0,0,1,3543719,6
"3955","Wuxi",2020-01-29,1.8824,"Jiangsu","2-9-20",0,0,1,3543719,9
"3956","Wuxi",2020-01-30,1.7595,"Jiangsu","2-9-20",0,0,1,3543719,10
"3957","Wuxi",2020-01-31,1.8455,"Jiangsu","2-9-20",0,0,1,3543719,12
"3958","Wuxi",2020-02-01,1.8697,"Jiangsu","2-9-20",0,0,1,3543719,13
"3959","Wuxi",2020-02-02,1.7714,"Jiangsu","2-9-20",0,0,1,3543719,19
"3960","Wuxi",2020-02-03,1.7787,"Jiangsu","2-9-20",0,0,1,3543719,23
"3961","Wuxi",2020-02-04,1.6619,"Jiangsu","2-9-20",0,0,1,3543719,25
"3962","Wuxi",2020-02-05,1.6223,"Jiangsu","2-9-20",0,0,1,3543719,26
"3963","Wuxi",2020-02-06,1.4878,"Jiangsu","2-9-20",0,0,1,3543719,28
"3964","Wuxi",2020-02-07,1.5074,"Jiangsu","2-9-20",0,0,1,3543719,31
"3965","Wuxi",2020-02-08,1.4476,"Jiangsu","2-9-20",0,0,1,3543719,34
"3966","Wuxi",2020-02-09,1.4424,"Jiangsu","2-9-20",0,0,1,3543719,38
"3967","Wuxi",2020-02-10,1.9095,"Jiangsu","2-9-20",0,0,1,3543719,41
"3968","Wuxi",2020-02-11,1.7985,"Jiangsu","2-9-20",0,0,1,3543719,45
"3969","Wuxi",2020-02-12,2.0201,"Jiangsu","2-9-20",0,0,1,3543719,48
"3970","Wuxi",2020-02-13,2.0827,"Jiangsu","2-9-20",0,0,1,3543719,49
"3971","Wuxi",2020-02-14,2.1855,"Jiangsu","2-9-20",0,0,1,3543719,51
"3972","Wuxi",2020-02-15,1.8079,"Jiangsu","2-9-20",0,0,1,3543719,52
"3973","Wuxi",2020-02-16,1.7834,"Jiangsu","2-9-20",0,0,1,3543719,53
"3974","Wuxi",2020-02-17,2.5356,"Jiangsu","2-9-20",0,0,1,3543719,55
"3975","Wuxi",2020-02-18,2.6567,"Jiangsu","2-9-20",0,0,1,3543719,55
"3976","Wuxi",2020-02-19,2.7562,"Jiangsu","2-9-20",0,0,1,3543719,55
"3977","Wuxi",2020-02-20,3.0755,"Jiangsu","2-9-20",0,0,1,3543719,55
"3978","Wuxi",2020-02-21,3.3735,"Jiangsu","2-9-20",0,0,1,3543719,55
"3979","Wuxi",2020-02-22,3.0659,"Jiangsu","2-9-20",0,0,1,3543719,55
"3980","Wuxi",2020-02-23,2.9086,"Jiangsu","2-9-20",0,0,1,3543719,55
"3981","Wuxi",2020-02-24,4.202,"Jiangsu","2-9-20",0,0,1,3543719,55
"3982","Wuxi",2020-02-25,4.2638,"Jiangsu","2-9-20",0,0,1,3543719,55
"3983","Wuxi",2020-02-26,4.3614,"Jiangsu","2-9-20",0,0,1,3543719,55
"3984","Wuxi",2020-02-27,4.5385,"Jiangsu","2-9-20",0,0,1,3543719,55
"3985","Wuxi",2020-02-28,4.4498,"Jiangsu","2-9-20",0,0,1,3543719,55
"3986","Wuxi",2020-02-29,3.9692,"Jiangsu","2-9-20",0,0,1,3543719,55
"3987","Wuxi",2020-03-01,3.6713,"Jiangsu","2-9-20",0,0,1,3543719,55
"3988","Wuxi",2020-03-02,5.0762,"Jiangsu","2-9-20",0,0,1,3543719,55
"3989","Wuxi",2020-03-03,5.1385,"Jiangsu","2-9-20",0,0,1,3543719,55
"3990","Wuxi",2020-03-04,5.2183,"Jiangsu","2-9-20",0,0,1,3543719,55
"3991","Wuxi",2020-03-05,5.2909,"Jiangsu","2-9-20",0,0,1,3543719,55
"3992","Wuxi",2020-03-06,5.3668,"Jiangsu","2-9-20",0,0,1,3543719,55
"3993","Wuxi",2020-03-07,4.731,"Jiangsu","2-9-20",0,0,1,3543719,55
"3994","Wuxi",2020-03-08,4.3265,"Jiangsu","2-9-20",0,0,1,3543719,55
"3995","Wuxi",2020-03-09,5.4874,"Jiangsu","2-9-20",0,0,1,3543719,55
"3996","Wuxi",2020-03-10,5.6279,"Jiangsu","2-9-20",0,0,1,3543719,55
"3997","Wuxi",2020-03-12,5.826,"Jiangsu","2-9-20",0,0,1,3543719,55
"3998","Wuxi",2020-03-13,5.8295,"Jiangsu","2-9-20",0,0,1,3543719,55
"3999","Wuxi",2020-03-15,4.7824,"Jiangsu","2-9-20",0,0,1,3543719,55
"4000","Wuxi",2020-03-22,5.0813,"Jiangsu","2-9-20",0,0,1,3543719,55
"4001","Wuxi",2020-03-23,6.3357,"Jiangsu","2-9-20",0,0,1,3543719,55
"4002","Wuxi",2020-03-24,6.372,"Jiangsu","2-9-20",0,0,1,3543719,55
"4003","Wuxi",2020-03-25,6.3852,"Jiangsu","2-9-20",0,0,1,3543719,55
"4004","Wuxi",2020-03-26,6.3391,"Jiangsu","2-9-20",0,0,1,3543719,55
"4005","Wuxi",2020-03-27,6.3501,"Jiangsu","2-9-20",0,0,1,3543719,55
"4006","Wuxi",2020-03-29,4.8661,"Jiangsu","2-9-20",0,0,1,3543719,55
"4007","Wuxi",2020-03-30,6.3078,"Jiangsu","2-9-20",0,0,1,3543719,55
"4008","Wuxi",2020-03-31,6.2794,"Jiangsu","2-9-20",0,0,1,3543719,55
"4009","Wuxi",2020-04-02,6.3091,"Jiangsu","2-9-20",0,0,1,3543719,55
"4010","Wuxi",2020-04-03,6.3389,"Jiangsu","2-9-20",0,0,1,3543719,55
"4011","Wuxi",2020-04-05,5.1602,"Jiangsu","2-9-20",0,0,1,3543719,55
"4012","Wuxi",2020-04-10,4.8635,"Jiangsu","2-9-20",0,0,1,3543719,55
"4013","Wuxi",2020-04-11,5.3944,"Jiangsu","2-9-20",0,0,1,3543719,55
"4014","Wuxi",2020-04-12,5.2235,"Jiangsu","2-9-20",0,0,1,3543719,55
"4015","Wuxi",2020-04-14,6.4478,"Jiangsu","2-9-20",0,0,1,3543719,55
"4016","Wuxi",2020-04-15,6.5274,"Jiangsu","2-9-20",0,0,1,3543719,55
"4017","Wuxi",2020-04-17,6.526,"Jiangsu","2-9-20",0,0,1,3543719,55
"4018","Wuxi",2020-04-21,6.4633,"Jiangsu","2-9-20",0,0,1,3543719,55
"4019","Wuxi",2020-04-22,6.5079,"Jiangsu","2-9-20",0,0,1,3543719,55
"4020","Wuxi",2020-04-24,6.5423,"Jiangsu","2-9-20",0,0,1,3543719,55
"4021","Wuxi",2020-04-29,6.5087,"Jiangsu","2-9-20",0,0,1,3543719,55
"4022","Wuxi",2020-04-30,7.1424,"Jiangsu","2-9-20",0,0,1,3543719,55
"4023","Wuxi",2020-05-01,5.3983,"Jiangsu","2-9-20",0,0,1,3543719,55
"4024","Xiangyang",2020-01-25,3.0441,"Hubei","1-28-20",1,0,0,462956,1
"4025","Xiangyang",2020-01-26,2.5938,"Hubei","1-28-20",1,0,0,462956,9
"4026","Xiangyang",2020-01-27,2.1652,"Hubei","1-28-20",1,0,0,462956,36
"4027","Xiangyang",2020-01-28,2.0072,"Hubei","1-28-20",1,0,0,462956,70
"4028","Xiangyang",2020-01-29,1.8318,"Hubei","1-28-20",1,0,0,462956,131
"4029","Xiangyang",2020-01-30,1.712,"Hubei","1-28-20",1,0,0,462956,163
"4030","Xiangyang",2020-01-31,1.6411,"Hubei","1-28-20",1,0,0,462956,286
"4031","Xiangyang",2020-02-01,1.5241,"Hubei","1-28-20",1,0,0,462956,347
"4032","Xiangyang",2020-02-02,1.494,"Hubei","1-28-20",1,0,0,462956,441
"4033","Xiangyang",2020-02-03,1.478,"Hubei","1-28-20",1,0,0,462956,548
"4034","Xiangyang",2020-02-04,1.4433,"Hubei","1-28-20",1,0,0,462956,632
"4035","Xiangyang",2020-02-05,1.3918,"Hubei","1-28-20",1,0,0,462956,735
"4036","Xiangyang",2020-02-06,1.314,"Hubei","1-28-20",1,0,0,462956,787
"4037","Xiangyang",2020-02-07,1.3904,"Hubei","1-28-20",1,0,0,462956,838
"4038","Xiangyang",2020-02-08,1.4455,"Hubei","1-28-20",1,0,0,462956,907
"4039","Xiangyang",2020-02-09,1.4104,"Hubei","1-28-20",1,0,0,462956,988
"4040","Xiangyang",2020-02-10,1.3983,"Hubei","1-28-20",1,0,0,462956,1019
"4041","Xiangyang",2020-02-11,1.3775,"Hubei","1-28-20",1,0,0,462956,1063
"4042","Xiangyang",2020-02-12,1.371,"Hubei","1-28-20",1,0,0,462956,1088
"4043","Xiangyang",2020-02-13,1.4073,"Hubei","1-28-20",1,0,0,462956,1101
"4044","Xiangyang",2020-02-14,1.4275,"Hubei","1-28-20",1,0,0,462956,1111
"4045","Xiangyang",2020-02-15,1.3588,"Hubei","1-28-20",1,0,0,462956,1128
"4046","Xiangyang",2020-02-16,1.2934,"Hubei","1-28-20",1,0,0,462956,1144
"4047","Xiangyang",2020-02-17,1.3187,"Hubei","1-28-20",1,0,0,462956,1155
"4048","Xiangyang",2020-02-18,1.29,"Hubei","1-28-20",1,0,0,462956,1163
"4049","Xiangyang",2020-02-19,1.2782,"Hubei","1-28-20",1,0,0,462956,1165
"4050","Xiangyang",2020-02-20,1.2857,"Hubei","1-28-20",1,0,0,462956,1167
"4051","Xiangyang",2020-02-21,1.2946,"Hubei","1-28-20",1,0,0,462956,1170
"4052","Xiangyang",2020-02-22,1.2882,"Hubei","1-28-20",1,0,0,462956,1173
"4053","Xiangyang",2020-02-23,1.2802,"Hubei","1-28-20",1,0,0,462956,1173
"4054","Xiangyang",2020-02-24,1.3506,"Hubei","1-28-20",1,0,0,462956,1174
"4055","Xiangyang",2020-02-25,1.3544,"Hubei","1-28-20",1,0,0,462956,1175
"4056","Xiangyang",2020-02-26,1.323,"Hubei","1-28-20",1,0,0,462956,1175
"4057","Xiangyang",2020-02-27,1.3086,"Hubei","1-28-20",1,0,0,462956,1175
"4058","Xiangyang",2020-02-28,1.3496,"Hubei","1-28-20",1,0,0,462956,1175
"4059","Xiangyang",2020-02-29,1.4102,"Hubei","1-28-20",1,0,0,462956,1175
"4060","Xiangyang",2020-03-01,1.4353,"Hubei","1-28-20",1,0,0,462956,1175
"4061","Xiangyang",2020-03-02,1.4633,"Hubei","1-28-20",1,0,0,462956,1175
"4062","Xiangyang",2020-03-03,1.4873,"Hubei","1-28-20",1,0,0,462956,1175
"4063","Xiangyang",2020-03-04,1.5317,"Hubei","1-28-20",1,0,0,462956,1175
"4064","Xiangyang",2020-03-05,1.5675,"Hubei","1-28-20",1,0,0,462956,1175
"4065","Xiangyang",2020-03-06,1.5935,"Hubei","1-28-20",1,0,0,462956,1175
"4066","Xiangyang",2020-03-07,1.6322,"Hubei","1-28-20",1,0,0,462956,1175
"4067","Xiangyang",2020-03-08,1.6357,"Hubei","1-28-20",1,0,0,462956,1175
"4068","Xiangyang",2020-03-09,1.585,"Hubei","1-28-20",1,0,0,462956,1175
"4069","Xiangyang",2020-03-10,1.7417,"Hubei","1-28-20",1,0,0,462956,1175
"4070","Xiangyang",2020-03-11,2.0776,"Hubei","1-28-20",1,0,0,462956,1175
"4071","Xiangyang",2020-03-12,2.3277,"Hubei","1-28-20",1,0,0,462956,1175
"4072","Xiangyang",2020-03-13,2.2169,"Hubei","1-28-20",1,0,0,462956,1175
"4073","Xiangyang",2020-03-14,2.5554,"Hubei","1-28-20",1,0,0,462956,1175
"4074","Xiangyang",2020-03-15,3.1863,"Hubei","1-28-20",1,0,0,462956,1175
"4075","Xiangyang",2020-03-16,3.9899,"Hubei","1-28-20",1,0,0,462956,1175
"4076","Xiangyang",2020-03-17,4.4172,"Hubei","1-28-20",1,0,0,462956,1175
"4077","Xiangyang",2020-03-18,4.577,"Hubei","1-28-20",1,0,0,462956,1175
"4078","Xiangyang",2020-03-19,4.688,"Hubei","1-28-20",1,0,0,462956,1175
"4079","Xiangyang",2020-03-20,4.8535,"Hubei","1-28-20",1,0,0,462956,1175
"4080","Xiangyang",2020-03-21,4.9635,"Hubei","1-28-20",1,0,0,462956,1175
"4081","Xiangyang",2020-03-22,4.7834,"Hubei","1-28-20",1,0,0,462956,1175
"4082","Xiangyang",2020-03-23,4.8786,"Hubei","1-28-20",1,0,0,462956,1175
"4083","Xiangyang",2020-03-24,4.9468,"Hubei","1-28-20",1,0,0,462956,1175
"4084","Xiangyang",2020-03-25,4.9357,"Hubei","1-28-20",1,0,0,462956,1175
"4085","Xiangyang",2020-03-26,4.7255,"Hubei","1-28-20",1,0,0,462956,1175
"4086","Xiangyang",2020-03-27,4.464,"Hubei","1-28-20",1,0,0,462956,1175
"4087","Xiangyang",2020-03-28,4.5554,"Hubei","1-28-20",1,0,0,462956,1175
"4088","Xiangyang",2020-03-29,4.0013,"Hubei","1-28-20",1,0,0,462956,1175
"4089","Xiangyang",2020-03-30,4.8639,"Hubei","1-28-20",1,0,0,462956,1175
"4090","Xiangyang",2020-03-31,4.6075,"Hubei","1-28-20",1,0,0,462956,1175
"4091","Xiangyang",2020-04-01,4.6235,"Hubei","1-28-20",1,0,0,462956,1175
"4092","Xiangyang",2020-04-02,4.5525,"Hubei","1-28-20",1,0,0,462956,1175
"4093","Xiangyang",2020-04-03,4.7727,"Hubei","1-28-20",1,0,0,462956,1175
"4094","Xiangyang",2020-04-04,4.9114,"Hubei","1-28-20",1,0,0,462956,1175
"4095","Xiangyang",2020-04-05,4.6343,"Hubei","1-28-20",1,0,0,462956,1175
"4096","Xiangyang",2020-04-06,4.597,"Hubei","1-28-20",1,0,0,462956,1175
"4097","Xiangyang",2020-04-07,4.7046,"Hubei","1-28-20",1,0,0,462956,1175
"4098","Xiangyang",2020-04-08,4.6912,"Hubei","1-28-20",1,0,0,462956,1175
"4099","Xiangyang",2020-04-09,4.681,"Hubei","1-28-20",1,0,0,462956,1175
"4100","Xiangyang",2020-04-10,3.2976,"Hubei","1-28-20",1,0,0,462956,1175
"4101","Xiangyang",2020-04-11,4.3791,"Hubei","1-28-20",1,0,0,462956,1175
"4102","Xiangyang",2020-04-12,4.5163,"Hubei","1-28-20",1,0,0,462956,1175
"4103","Xiangyang",2020-04-13,4.6498,"Hubei","1-28-20",1,0,0,462956,1175
"4104","Xiangyang",2020-04-14,4.6169,"Hubei","1-28-20",1,0,0,462956,1175
"4105","Xiangyang",2020-04-15,4.6323,"Hubei","1-28-20",1,0,0,462956,1175
"4106","Xiangyang",2020-04-16,4.6218,"Hubei","1-28-20",1,0,0,462956,1175
"4107","Xiangyang",2020-04-17,4.6805,"Hubei","1-28-20",1,0,0,462956,1175
"4108","Xiangyang",2020-04-18,4.2284,"Hubei","1-28-20",1,0,0,462956,1175
"4109","Xiangyang",2020-04-19,4.5697,"Hubei","1-28-20",1,0,0,462956,1175
"4110","Xiangyang",2020-04-20,4.4544,"Hubei","1-28-20",1,0,0,462956,1175
"4111","Xiangyang",2020-04-21,4.5745,"Hubei","1-28-20",1,0,0,462956,1175
"4112","Xiangyang",2020-04-22,4.5536,"Hubei","1-28-20",1,0,0,462956,1175
"4113","Xiangyang",2020-04-23,4.5515,"Hubei","1-28-20",1,0,0,462956,1175
"4114","Xiangyang",2020-04-24,4.6971,"Hubei","1-28-20",1,0,0,462956,1175
"4115","Xiangyang",2020-04-25,4.5581,"Hubei","1-28-20",1,0,0,462956,1175
"4116","Xiangyang",2020-04-26,4.6201,"Hubei","1-28-20",1,0,0,462956,1175
"4117","Xiangyang",2020-04-27,4.6459,"Hubei","1-28-20",1,0,0,462956,1175
"4118","Xianning",2020-01-26,2.2724,"Hubei","1-24-20",1,0,0,179494,43
"4119","Xianning",2020-01-27,2.0675,"Hubei","1-24-20",1,0,0,179494,64
"4120","Xianning",2020-01-28,2.0693,"Hubei","1-24-20",1,0,0,179494,91
"4121","Xianning",2020-01-29,2.0723,"Hubei","1-24-20",1,0,0,179494,112
"4122","Xianning",2020-01-30,1.9667,"Hubei","1-24-20",1,0,0,179494,130
"4123","Xianning",2020-01-31,1.8751,"Hubei","1-24-20",1,0,0,179494,166
"4124","Xianning",2020-02-01,1.84,"Hubei","1-24-20",1,0,0,179494,206
"4125","Xianning",2020-02-02,1.7547,"Hubei","1-24-20",1,0,0,179494,246
"4126","Xianning",2020-02-03,1.7239,"Hubei","1-24-20",1,0,0,179494,296
"4127","Xianning",2020-02-04,1.6258,"Hubei","1-24-20",1,0,0,179494,348
"4128","Xianning",2020-02-05,1.5786,"Hubei","1-24-20",1,0,0,179494,384
"4129","Xianning",2020-02-06,1.4436,"Hubei","1-24-20",1,0,0,179494,399
"4130","Xianning",2020-02-07,1.5093,"Hubei","1-24-20",1,0,0,179494,443
"4131","Xianning",2020-02-08,1.4991,"Hubei","1-24-20",1,0,0,179494,476
"4132","Xianning",2020-02-09,1.5224,"Hubei","1-24-20",1,0,0,179494,493
"4133","Xianning",2020-02-10,1.4909,"Hubei","1-24-20",1,0,0,179494,507
"4134","Xianning",2020-02-11,1.505,"Hubei","1-24-20",1,0,0,179494,515
"4135","Xianning",2020-02-12,1.5844,"Hubei","1-24-20",1,0,0,179494,525
"4136","Xianning",2020-02-13,1.6339,"Hubei","1-24-20",1,0,0,179494,534
"4137","Xianning",2020-02-14,1.6466,"Hubei","1-24-20",1,0,0,179494,732
"4138","Xianning",2020-02-15,1.5423,"Hubei","1-24-20",1,0,0,179494,840
"4139","Xianning",2020-02-16,1.4955,"Hubei","1-24-20",1,0,0,179494,852
"4140","Xianning",2020-02-17,1.5408,"Hubei","1-24-20",1,0,0,179494,861
"4141","Xianning",2020-02-18,1.4795,"Hubei","1-24-20",1,0,0,179494,868
"4142","Xianning",2020-02-19,1.4252,"Hubei","1-24-20",1,0,0,179494,868
"4143","Xianning",2020-02-20,1.4466,"Hubei","1-24-20",1,0,0,179494,766
"4144","Xianning",2020-02-21,1.4452,"Hubei","1-24-20",1,0,0,179494,766
"4145","Xianning",2020-02-22,1.4772,"Hubei","1-24-20",1,0,0,179494,836
"4146","Xianning",2020-02-23,1.495,"Hubei","1-24-20",1,0,0,179494,836
"4147","Xianning",2020-02-24,1.5889,"Hubei","1-24-20",1,0,0,179494,836
"4148","Xianning",2020-02-25,1.5477,"Hubei","1-24-20",1,0,0,179494,836
