city,date,mobility,stay_at_home,pop,covid_cases,mob_change
Jingzhou,2/23/20,1.5844,1,5590200,1574,-62.52690334
Jingzhou,2/24/20,1.6633,1,5590200,1574,-60.66081692
Jingzhou,2/25/20,1.6642,1,5590200,1576,-60.63953076
Jingzhou,2/26/20,1.6175,1,5590200,1577,-61.74404579
Jingzhou,2/27/20,1.5729,1,5590200,1579,-62.79889312
Jingzhou,2/28/20,1.5845,1,5590200,1579,-62.52453821
Jingzhou,2/29/20,1.7393,1,5590200,1579,-58.86331922
Jingzhou,3/1/20,1.7702,1,5590200,1579,-58.1324945
Jingzhou,3/2/20,1.7065,1,5590200,1580,-59.63908138
Jingzhou,3/3/20,1.7374,1,5590200,1580,-58.90825666
Jingzhou,3/4/20,1.8792,1,5590200,1580,-55.55450439
Jingzhou,3/5/20,1.9138,1,5590200,1580,-54.73616991
Jingzhou,3/6/20,1.8762,1,5590200,1580,-55.62545824
Jingzhou,3/7/20,2.0329,1,5590200,1580,-51.91930181
Jingzhou,3/8/20,2.0889,1,5590200,1580,-50.59482983
Jingzhou,3/9/20,2.2222,1,5590200,1580,-47.44211348
Jingzhou,3/10/20,2.5182,1,5590200,1580,-40.44133299
Jingzhou,3/11/20,2.5845,1,5590200,1580,-38.87325276
Jingzhou,3/12/20,2.9361,1,5590200,1580,-30.5574608
Jingzhou,3/13/20,3.4697,1,5590200,1580,-17.93713488
Jingzhou,3/14/20,4.009,1,5590200,1580,-5.181996642
Jingzhou,3/15/20,4.2251,1,5590200,1580,-0.070953856
Jingzhou,3/16/20,4.2273,1,5590200,1580,-0.018921028
Jingzhou,3/17/20,4.6689,0,5590200,1580,10.42548663
Jingzhou,3/18/20,4.9076,0,5590200,1580,16.07104846
Jingzhou,3/19/20,5.029,0,5590200,1580,18.94231451
Jingzhou,3/20/20,5.1973,0,5590200,1580,22.92282586
Jingzhou,3/21/20,5.1758,0,5590200,1580,22.41432322
Jingzhou,3/22/20,5.027,0,5590200,1580,18.89501194
Jingzhou,3/23/20,5.1829,0,5590200,1580,22.58224735
Jingzhou,3/24/20,5.1044,0,5590200,1580,20.72562144
Jingzhou,3/25/20,4.9177,0,5590200,1580,16.30992644
Jingzhou,3/26/20,4.9588,0,5590200,1580,17.28199428
Jingzhou,3/27/20,4.3362,0,5590200,1580,2.556703957
Jingzhou,3/28/20,4.3034,0,5590200,1580,1.780941794
Jingzhou,3/29/20,3.9513,0,5590200,1580,-6.546675812
Jingzhou,3/30/20,4.626,0,5590200,1580,9.41084648
Jingzhou,3/31/20,4.5224,0,5590200,1580,6.960573307
Jingzhou,4/1/20,4.5623,0,5590200,1580,7.904259597
Jingzhou,4/2/20,4.3673,0,5590200,1580,3.292258934
Jingzhou,4/3/20,4.3676,0,5590200,1580,3.29935432
Jingzhou,4/4/20,4.3781,0,5590200,1580,3.547692817
Jingzhou,4/5/20,4.2125,0,5590200,1580,-0.368960053
Jingzhou,4/6/20,4.2051,0,5590200,1580,-0.543979565
Jingzhou,4/7/20,4.35,0,5590200,1580,2.883091696
Jingzhou,4/8/20,4.3049,0,5590200,1580,1.816418722
Jingzhou,4/9/20,4.3106,0,5590200,1580,1.951231049
Jingzhou,4/10/20,2.9811,0,5590200,1580,-29.49315295
Jingzhou,4/11/20,3.7339,0,5590200,1580,-11.68846527
Jingzhou,4/12/20,4.0126,0,5590200,1580,-5.096852014
Jingzhou,4/13/20,4.2064,0,5590200,1580,-0.513232894
Jingzhou,4/14/20,4.1569,0,5590200,1580,-1.683971524
Jingzhou,4/15/20,4.1703,0,5590200,1580,-1.367044299
Jingzhou,4/16/20,4.1559,0,5590200,1580,-1.707622809
Jingzhou,4/17/20,4.1493,0,5590200,1580,-1.863721293
Jingzhou,4/18/20,3.5622,0,5590200,1580,-15.74939098
Jingzhou,4/19/20,3.9687,0,5590200,1580,-6.135143445
Jingzhou,4/20/20,3.6934,0,5590200,1580,-12.64634233
Jingzhou,4/21/20,3.9318,0,5590200,1580,-7.007875878
Jingzhou,4/22/20,4.0522,0,5590200,1580,-4.16026111
Jingzhou,4/23/20,4.045,0,5590200,1580,-4.330550365
Jingzhou,4/24/20,4.1326,0,5590200,1580,-2.25869776
Jingzhou,4/25/20,3.9707,0,5590200,1580,-6.087840874
Jingzhou,4/26/20,4.0849,0,5590200,1580,-3.386864076
Jingzhou,4/27/20,4.0951,0,5590200,1580,-3.145620964
Jingzhou,4/28/20,4.0716,0,5590200,1580,-3.701426173
Jingzhou,4/29/20,4.083,0,5590200,1580,-3.431801518
Jingzhou,4/30/20,4.6001,0,5590200,1580,8.798278186
Jingzhou,5/1/20,4.6812,0,5590200,1580,10.71639744
Jingzhou,5/2/20,4.4376,0,5590200,1580,4.954944301
Ezhou,1/1/20,4.1166,0,1077700,#N/A,0
Ezhou,1/2/20,4.5481,0,1077700,#N/A,10.48195112
Ezhou,1/3/20,4.5459,0,1077700,#N/A,10.42850896
Ezhou,1/4/20,4.1506,0,1077700,#N/A,0.825924306
Ezhou,1/5/20,4.0267,0,1077700,#N/A,-2.183841034
Ezhou,1/6/20,4.4309,0,1077700,#N/A,7.634941457
Ezhou,1/7/20,4.3641,0,1077700,#N/A,6.012243113
Ezhou,1/8/20,4.4498,0,1077700,#N/A,8.094058203
Ezhou,1/9/20,4.1618,0,1077700,#N/A,1.09799349
Ezhou,1/10/20,4.3042,0,1077700,#N/A,4.55715882
Ezhou,1/11/20,4.0778,0,1077700,#N/A,-0.942525385
Ezhou,1/12/20,4.1008,0,1077700,#N/A,-0.383811884
Ezhou,1/13/20,4.4513,0,1077700,#N/A,8.13049604
Ezhou,1/14/20,4.5004,0,1077700,#N/A,9.323227907
Ezhou,1/15/20,4.1843,0,1077700,0,1.644561046
Ezhou,1/16/20,4.4541,0,1077700,0,8.198513336
Ezhou,1/17/20,4.4531,0,1077700,0,8.174221445
Ezhou,1/18/20,4.2319,0,1077700,0,2.800855075
Ezhou,1/19/20,4.4107,0,1077700,0,7.144245251
Ezhou,1/20/20,4.6047,0,1077700,0,11.85687218
Ezhou,1/21/20,4.336,0,1077700,0,5.329640966
Ezhou,1/22/20,4.4206,0,1077700,0,7.384734975
Ezhou,1/23/20,4.1613,1,1077700,0,1.085847544
Ezhou,1/24/20,3.1742,1,1077700,1,-22.89267842
Ezhou,1/25/20,2.0366,1,1077700,0,-50.52713404
Ezhou,1/26/20,1.4417,1,1077700,20,-64.97838022
Ezhou,1/27/20,1.4021,1,1077700,57,-65.94033911
Ezhou,1/28/20,1.3517,1,1077700,84,-67.16465044
Ezhou,1/29/20,1.3533,1,1077700,123,-67.12578341
Ezhou,1/30/20,1.3216,1,1077700,189,-67.89583637
Ezhou,1/31/20,1.2986,1,1077700,227,-68.45454987
Ezhou,2/1/20,1.2547,1,1077700,278,-69.5209639
Ezhou,2/2/20,1.1859,1,1077700,306,-71.19224603
Ezhou,2/3/20,1.2594,1,1077700,332,-69.40679201
Ezhou,2/4/20,1.1788,1,1077700,382,-71.36471846
Ezhou,2/5/20,1.1353,1,1077700,423,-72.42141573
Ezhou,2/6/20,1.0164,1,1077700,471,-75.30972161
Ezhou,2/7/20,1.0941,1,1077700,569,-73.42224166
Ezhou,2/8/20,1.0906,1,1077700,639,-73.50726328
Ezhou,2/9/20,1.0852,1,1077700,725,-73.63843949
Ezhou,2/10/20,1.0738,1,1077700,790,-73.91536705
Ezhou,2/11/20,1.075,1,1077700,861,-73.88621678
Ezhou,2/12/20,1.097,1,1077700,1065,-73.35179517
Ezhou,2/13/20,1.1573,1,1077700,1125,-71.88699412
Ezhou,2/14/20,1.1515,1,1077700,1192,-72.02788709
Ezhou,2/15/20,1.0287,1,1077700,1230,-75.01093135
Ezhou,2/16/20,1.0448,1,1077700,1274,-74.6198319
Ezhou,2/17/20,1.0716,1,1077700,1339,-73.96880921
Ezhou,2/18/20,0.9693,1,1077700,1343,-76.4538697
Ezhou,2/19/20,0.9437,1,1077700,1338,-77.07574212
Ezhou,2/20/20,0.9757,1,1077700,1343,-76.29840159
Ezhou,2/21/20,0.9645,1,1077700,1373,-76.57047078
Ezhou,2/22/20,0.951,1,1077700,1375,-76.89841131
Ezhou,2/23/20,0.9472,1,1077700,1379,-76.9907205
Ezhou,2/24/20,1.0169,1,1077700,1383,-75.29757567
Ezhou,2/25/20,0.9928,1,1077700,1385,-75.88301025
Ezhou,2/26/20,0.9823,1,1077700,1387,-76.13807511
Ezhou,2/27/20,0.9804,1,1077700,1389,-76.1842297
Ezhou,2/28/20,0.9666,1,1077700,1389,-76.5194578
Ezhou,2/29/20,1.0272,1,1077700,1390,-75.04736919
Ezhou,3/1/20,1.0285,1,1077700,1391,-75.01578973
Ezhou,3/2/20,1.0536,1,1077700,1391,-74.40606326
Ezhou,3/3/20,1.0376,1,1077700,1391,-74.79473352
Ezhou,3/4/20,1.0641,1,1077700,1392,-74.1509984
Ezhou,3/5/20,1.0746,1,1077700,1394,-73.89593354
Ezhou,3/6/20,1.0767,1,1077700,1394,-73.84492057
Ezhou,3/7/20,1.0803,1,1077700,1394,-73.75746976
Ezhou,3/8/20,1.0812,1,1077700,1394,-73.73560705
Ezhou,3/9/20,1.0889,1,1077700,1394,-73.54855949
Ezhou,3/10/20,1.1241,1,1077700,1394,-72.69348491
Ezhou,3/11/20,1.1377,1,1077700,1394,-72.36311519
Ezhou,3/12/20,1.1505,1,1077700,1394,-72.05217898
Ezhou,3/13/20,1.1641,1,1077700,1394,-71.72180926
Ezhou,3/14/20,1.1468,1,1077700,1394,-72.14205898
Ezhou,3/15/20,1.2336,1,1077700,1394,-70.03352281
Ezhou,3/16/20,1.3143,1,1077700,1394,-68.07316718
Ezhou,3/17/20,1.3436,1,1077700,1394,-67.36141476
Ezhou,3/18/20,1.41,1,1077700,1394,-65.74843317
Ezhou,3/19/20,1.5581,1,1077700,1394,-62.15080406
Ezhou,3/20/20,2.7128,1,1077700,1394,-34.1009571
Ezhou,3/21/20,2.8661,1,1077700,1394,-30.37701015
Ezhou,3/22/20,2.9588,1,1077700,1394,-28.12515182
Ezhou,3/23/20,3.2459,1,1077700,1394,-21.15094981
Ezhou,3/24/20,3.3036,1,1077700,1394,-19.74930768
Ezhou,3/25/20,3.4665,0,1077700,1394,-15.79215858
Ezhou,3/26/20,3.604,0,1077700,1394,-12.45202351
Ezhou,3/27/20,3.1858,0,1077700,1394,-22.61089248
Ezhou,3/28/20,3.2583,0,1077700,1394,-20.84973036
Ezhou,3/29/20,2.7359,0,1077700,1394,-33.53981441
Ezhou,3/30/20,3.4759,0,1077700,1394,-15.5638148
Ezhou,3/31/20,3.3349,0,1077700,1394,-18.98897148
Ezhou,4/1/20,3.5723,0,1077700,1394,-13.22207647
Ezhou,4/2/20,3.5001,0,1077700,1394,-14.97595103
Ezhou,4/3/20,3.5739,0,1077700,1394,-13.18320944
Ezhou,4/4/20,3.6163,0,1077700,1394,-12.15323325
Ezhou,4/5/20,3.3172,0,1077700,1394,-19.41893796
Ezhou,4/6/20,3.3483,0,1077700,1394,-18.66346014
Ezhou,4/7/20,3.6193,0,1077700,1394,-12.08035758
Ezhou,4/8/20,3.6335,0,1077700,1394,-11.73541272
Ezhou,4/9/20,3.6604,0,1077700,1394,-11.08196084
Ezhou,4/10/20,2.6777,0,1077700,1394,-34.95360249
Ezhou,4/11/20,3.0627,0,1077700,1394,-25.60122431
Ezhou,4/12/20,3.3098,0,1077700,1394,-19.59869795
Ezhou,4/13/20,3.6604,0,1077700,1394,-11.08196084
Ezhou,4/14/20,3.6104,0,1077700,1394,-12.29655541
Ezhou,4/15/20,3.656,0,1077700,1394,-11.18884516
Ezhou,4/16/20,3.6602,0,1077700,1394,-11.08681922
Ezhou,4/17/20,3.6763,0,1077700,1394,-10.69571977
Ezhou,4/18/20,3.035,0,1077700,1394,-26.2741097
Ezhou,4/19/20,3.2901,0,1077700,1394,-20.07724821
Ezhou,4/20/20,3.4174,0,1077700,1394,-16.98489044
Ezhou,4/21/20,3.4625,0,1077700,1394,-15.88932614
Ezhou,4/22/20,3.6322,0,1077700,1394,-11.76699218
Ezhou,4/23/20,3.6082,0,1077700,1394,-12.34999757
Ezhou,4/24/20,3.6886,0,1077700,1394,-10.3969295
Ezhou,4/25/20,3.4037,0,1077700,1394,-17.31768936
Ezhou,4/26/20,3.6222,0,1077700,1394,-12.00991109
Ezhou,4/27/20,3.6791,0,1077700,1394,-10.62770247
Ezhou,4/28/20,3.6861,0,1077700,1394,-10.45765923
Ezhou,4/29/20,3.7079,0,1077700,1394,-9.928096002
Ezhou,4/30/20,4.1941,0,1077700,1394,1.882621581
Ezhou,5/1/20,4.1764,0,1077700,1394,1.452655104
Ezhou,5/2/20,3.8794,0,1077700,1394,-5.762036632
Suizhou,1/1/20,4.2192,0,2216700,#N/A,0
Suizhou,1/2/20,4.6857,0,2216700,#N/A,11.05659841
Suizhou,1/3/20,4.6706,0,2216700,#N/A,10.69871066
Suizhou,1/4/20,4.3272,0,2216700,#N/A,2.559726962
Suizhou,1/5/20,3.9985,0,2216700,#N/A,-5.23084945
Suizhou,1/6/20,4.4661,0,2216700,#N/A,5.85182025
Suizhou,1/7/20,4.5501,0,2216700,#N/A,7.842718999
Suizhou,1/8/20,4.5744,0,2216700,#N/A,8.418657565
Suizhou,1/9/20,4.421,0,2216700,#N/A,4.782897232
Suizhou,1/10/20,4.6419,0,2216700,#N/A,10.01848692
Suizhou,1/11/20,4.607,0,2216700,#N/A,9.191315889
Suizhou,1/12/20,4.6345,0,2216700,#N/A,9.843098218
Suizhou,1/13/20,5.0566,0,2216700,#N/A,19.84736443
Suizhou,1/14/20,5.084,0,2216700,#N/A,20.49677664
Suizhou,1/15/20,4.847,0,2216700,0,14.87959803
Suizhou,1/16/20,5.1544,0,2216700,0,22.1653394
Suizhou,1/17/20,5.2305,0,2216700,0,23.96899886
Suizhou,1/18/20,5.101,0,2216700,0,20.89969662
Suizhou,1/19/20,5.4206,0,2216700,0,28.47459234
Suizhou,1/20/20,5.8408,0,2216700,0,38.43382632
Suizhou,1/21/20,5.7178,0,2216700,0,35.51858172
Suizhou,1/22/20,5.7612,0,2216700,0,36.54721274
Suizhou,1/23/20,5.5275,0,2216700,0,31.00824801
Suizhou,1/24/20,4.5894,1,2216700,5,8.774175199
Suizhou,1/25/20,2.4448,1,2216700,36,-42.05536595
Suizhou,1/26/20,1.99,1,2216700,52,-52.8346606
Suizhou,1/27/20,1.9591,1,2216700,70,-53.56702692
Suizhou,1/28/20,1.8805,1,2216700,116,-55.42993932
Suizhou,1/29/20,1.7008,1,2216700,143,-59.68904058
Suizhou,1/30/20,1.5766,1,2216700,228,-62.63272658
Suizhou,1/31/20,1.508,1,2216700,304,-64.25862723
Suizhou,2/1/20,1.4671,1,2216700,384,-65.22800531
Suizhou,2/2/20,1.4439,1,2216700,458,-65.77787258
Suizhou,2/3/20,1.4075,1,2216700,641,-66.64059537
Suizhou,2/4/20,1.3773,1,2216700,706,-67.35637088
Suizhou,2/5/20,1.2879,1,2216700,834,-69.47525597
Suizhou,2/6/20,1.2051,1,2216700,915,-71.43771331
Suizhou,2/7/20,1.2516,1,2216700,953,-70.33560865
Suizhou,2/8/20,1.2976,1,2216700,984,-69.24535457
Suizhou,2/9/20,1.3115,1,2216700,1049,-68.91590823
Suizhou,2/10/20,1.2925,1,2216700,1095,-69.36623057
Suizhou,2/11/20,1.2717,1,2216700,1129,-69.85921502
Suizhou,2/12/20,1.285,1,2216700,1160,-69.54398938
Suizhou,2/13/20,1.3327,1,2216700,1206,-68.41344331
Suizhou,2/14/20,1.329,1,2216700,1232,-68.50113766
Suizhou,2/15/20,1.1908,1,2216700,1254,-71.77664012
Suizhou,2/16/20,1.2045,1,2216700,1267,-71.45193402
Suizhou,2/17/20,1.2431,1,2216700,1278,-70.53706864
Suizhou,2/18/20,1.2181,1,2216700,1280,-71.12959803
Suizhou,2/19/20,1.2286,1,2216700,1283,-70.88073568
Suizhou,2/20/20,1.2413,1,2216700,1287,-70.57973075
Suizhou,2/21/20,1.2528,1,2216700,1292,-70.30716724
Suizhou,2/22/20,1.2198,1,2216700,1296,-71.08930603
Suizhou,2/23/20,1.222,1,2216700,1300,-71.03716344
Suizhou,2/24/20,1.2955,1,2216700,1303,-69.29512704
Suizhou,2/25/20,1.2846,1,2216700,1305,-69.55346985
Suizhou,2/26/20,1.2823,1,2216700,1306,-69.60798256
Suizhou,2/27/20,1.236,1,2216700,1307,-70.70534699
Suizhou,2/28/20,1.2781,1,2216700,1307,-69.70752749
Suizhou,2/29/20,1.3838,1,2216700,1307,-67.20231323
Suizhou,3/1/20,1.3961,1,2216700,1307,-66.91078878
Suizhou,3/2/20,1.398,1,2216700,1307,-66.86575654
Suizhou,3/3/20,1.4095,1,2216700,1307,-66.59319302
Suizhou,3/4/20,1.4347,1,2216700,1307,-65.9959234
Suizhou,3/5/20,1.455,1,2216700,1307,-65.51478953
Suizhou,3/6/20,1.4539,1,2216700,1307,-65.54086083
Suizhou,3/7/20,1.4873,1,2216700,1307,-64.74924156
Suizhou,3/8/20,1.4882,1,2216700,1307,-64.7279105
Suizhou,3/9/20,1.4402,1,2216700,1307,-65.86556693
Suizhou,3/10/20,1.5405,1,2216700,1307,-63.48833902
Suizhou,3/11/20,1.6158,1,2216700,1307,-61.7036405
Suizhou,3/12/20,1.6231,1,2216700,1307,-61.53062192
Suizhou,3/13/20,1.6116,1,2216700,1307,-61.80318544
Suizhou,3/14/20,1.9031,1,2216700,1307,-54.89429276
Suizhou,3/15/20,3.0661,1,2216700,1307,-27.32982556
Suizhou,3/16/20,4.4075,1,2216700,1307,4.462931361
Suizhou,3/17/20,4.4507,1,2216700,1307,5.486822146
Suizhou,3/18/20,4.7315,1,2216700,1307,12.14211225
Suizhou,3/19/20,4.7459,1,2216700,1307,12.48340918
Suizhou,3/20/20,4.842,1,2216700,1307,14.76109215
Suizhou,3/21/20,4.87,1,2216700,1307,15.42472507
Suizhou,3/22/20,4.8095,1,2216700,1307,13.99080394
Suizhou,3/23/20,4.9409,1,2216700,1307,17.10513841
Suizhou,3/24/20,4.959,1,2216700,1307,17.53412969
Suizhou,3/25/20,4.8953,0,2216700,1307,16.02436481
Suizhou,3/26/20,4.3795,0,2216700,1307,3.799298445
Suizhou,3/27/20,4.4223,0,2216700,1307,4.81370876
Suizhou,3/28/20,4.5883,0,2216700,1307,8.748103906
Suizhou,3/29/20,3.9864,0,2216700,1307,-5.517633675
Suizhou,3/30/20,4.6985,0,2216700,1307,11.35997345
Suizhou,3/31/20,4.5886,0,2216700,1307,8.755214259
Suizhou,4/1/20,4.6474,0,2216700,1307,10.14884338
Suizhou,4/2/20,4.6901,0,2216700,1307,11.16088358
Suizhou,4/3/20,4.9288,0,2216700,1307,16.81835419
Suizhou,4/4/20,5.0885,0,2216700,1307,20.60343193
Suizhou,4/5/20,4.6272,0,2216700,1307,9.670079636
Suizhou,4/6/20,4.4255,0,2216700,1307,4.889552522
Suizhou,4/7/20,4.5409,0,2216700,1307,7.624668184
Suizhou,4/8/20,4.491,0,2216700,1307,6.441979522
Suizhou,4/9/20,4.4316,0,2216700,1307,5.034129693
Suizhou,4/10/20,3.1502,0,2216700,1307,-25.33655669
Suizhou,4/11/20,3.8836,0,2216700,1307,-7.954114524
Suizhou,4/12/20,4.1549,0,2216700,1307,-1.52398559
Suizhou,4/13/20,4.3268,0,2216700,1307,2.550246492
Suizhou,4/14/20,4.2647,0,2216700,1307,1.078403489
Suizhou,4/15/20,4.2666,0,2216700,1307,1.123435722
Suizhou,4/16/20,4.227,0,2216700,1307,0.18486917
Suizhou,4/17/20,4.2843,0,2216700,1307,1.54294653
Suizhou,4/18/20,3.842,0,2216700,1307,-8.940083428
Suizhou,4/19/20,4.1211,0,2216700,1307,-2.325085324
Suizhou,4/20/20,4.1155,0,2216700,1307,-2.457811907
Suizhou,4/21/20,4.1254,0,2216700,1307,-2.223170269
Suizhou,4/22/20,4.1272,0,2216700,1307,-2.180508153
Suizhou,4/23/20,4.123,0,2216700,1307,-2.280053091
Suizhou,4/24/20,4.2515,0,2216700,1307,0.765547971
Suizhou,4/25/20,4.0788,0,2216700,1307,-3.327645051
Suizhou,4/26/20,4.2141,0,2216700,1307,-0.120875995
Suizhou,4/27/20,4.195,0,2216700,1307,-0.573568449
Suizhou,4/28/20,4.2523,0,2216700,1307,0.784508912
Suizhou,4/29/20,4.2266,0,2216700,1307,0.175388699
Suizhou,4/30/20,4.8714,0,2216700,1307,15.45790671
Suizhou,5/1/20,5.0163,0,2216700,1307,18.89220705
Suizhou,5/2/20,4.7759,0,2216700,1307,13.19444444
Xiangyang,1/1/20,4.9062,0,5669000,#N/A,0
Xiangyang,1/2/20,5.2106,0,5669000,#N/A,6.20439444
Xiangyang,1/3/20,5.3212,0,5669000,#N/A,8.458684929
Xiangyang,1/4/20,4.9565,0,5669000,#N/A,1.025233378
Xiangyang,1/5/20,4.5097,0,5669000,#N/A,-8.081611023
Xiangyang,1/6/20,5.0065,0,5669000,#N/A,2.044352044
Xiangyang,1/7/20,5.2857,0,5669000,#N/A,7.735110676
Xiangyang,1/8/20,5.1549,0,5669000,#N/A,5.069096246
Xiangyang,1/9/20,5.0376,0,5669000,#N/A,2.678243855
Xiangyang,1/10/20,5.3154,0,5669000,#N/A,8.340467164
Xiangyang,1/11/20,5.1931,0,5669000,#N/A,5.847702907
Xiangyang,1/12/20,5.1648,0,5669000,#N/A,5.270881741
Xiangyang,1/13/20,5.6604,0,5669000,#N/A,15.37238596
Xiangyang,1/14/20,5.6798,0,5669000,#N/A,15.767804
Xiangyang,1/15/20,5.3585,0,5669000,#N/A,9.218947454
Xiangyang,1/16/20,5.7721,0,5669000,#N/A,17.64909706
Xiangyang,1/17/20,5.8665,0,5669000,#N/A,19.5731931
Xiangyang,1/18/20,5.5428,0,5669000,#N/A,12.97541886
Xiangyang,1/19/20,5.8705,0,5669000,#N/A,19.6547226
Xiangyang,1/20/20,6.2025,0,5669000,#N/A,26.42167054
Xiangyang,1/21/20,5.9982,0,5669000,#N/A,22.25755167
Xiangyang,1/22/20,5.9031,0,5669000,#N/A,20.31918797
Xiangyang,1/23/20,5.1969,0,5669000,#N/A,5.925155925
Xiangyang,1/24/20,4.3537,0,5669000,#N/A,-11.26126126
Xiangyang,1/25/20,3.0441,0,5669000,#N/A,-37.95401737
Xiangyang,1/26/20,2.5938,0,5669000,#N/A,-47.13220007
Xiangyang,1/27/20,2.1652,0,5669000,#N/A,-55.86808528
Xiangyang,1/28/20,2.0072,1,5669000,#N/A,-59.08850026
Xiangyang,1/29/20,1.8318,1,5669000,#N/A,-62.66356855
Xiangyang,1/30/20,1.712,1,5669000,#N/A,-65.10537687
Xiangyang,1/31/20,1.6411,1,5669000,#N/A,-66.55048714
Xiangyang,2/1/20,1.5241,1,5669000,#N/A,-68.93522482
Xiangyang,2/2/20,1.494,1,5669000,#N/A,-69.54873425
Xiangyang,2/3/20,1.478,1,5669000,#N/A,-69.87485223
Xiangyang,2/4/20,1.4433,1,5669000,#N/A,-70.58212058
Xiangyang,2/5/20,1.3918,1,5669000,#N/A,-71.63181281
Xiangyang,2/6/20,1.314,1,5669000,#N/A,-73.21756145
Xiangyang,2/7/20,1.3904,1,5669000,#N/A,-71.66034813
Xiangyang,2/8/20,1.4455,1,5669000,#N/A,-70.53727936
Xiangyang,2/9/20,1.4104,1,5669000,#N/A,-71.25270066
Xiangyang,2/10/20,1.3983,1,5669000,#N/A,-71.49932738
Xiangyang,2/11/20,1.3775,1,5669000,#N/A,-71.92328075
Xiangyang,2/12/20,1.371,1,5669000,#N/A,-72.05576617
Xiangyang,2/13/20,1.4073,1,5669000,#N/A,-71.31588602
Xiangyang,2/14/20,1.4275,1,5669000,#N/A,-70.90416208
Xiangyang,2/15/20,1.3588,1,5669000,#N/A,-72.30443113
Xiangyang,2/16/20,1.2934,1,5669000,#N/A,-73.63743834
Xiangyang,2/17/20,1.3187,1,5669000,#N/A,-73.1217643
Xiangyang,2/18/20,1.29,1,5669000,#N/A,-73.70673841
Xiangyang,2/19/20,1.2782,1,5669000,#N/A,-73.94725042
Xiangyang,2/20/20,1.2857,1,5669000,#N/A,-73.79438262
Xiangyang,2/21/20,1.2946,1,5669000,#N/A,-73.6129795
Xiangyang,2/22/20,1.2882,1,5669000,#N/A,-73.74342668
Xiangyang,2/23/20,1.2802,1,5669000,#N/A,-73.90648567
Xiangyang,2/24/20,1.3506,1,5669000,#N/A,-72.47156659
Xiangyang,2/25/20,1.3544,1,5669000,#N/A,-72.39411357
Xiangyang,2/26/20,1.323,1,5669000,#N/A,-73.03412009
Xiangyang,2/27/20,1.3086,1,5669000,#N/A,-73.32762627
Xiangyang,2/28/20,1.3496,1,5669000,#N/A,-72.49194896
Xiangyang,2/29/20,1.4102,1,5669000,#N/A,-71.25677714
Xiangyang,3/1/20,1.4353,1,5669000,#N/A,-70.74517957
Xiangyang,3/2/20,1.4633,1,5669000,#N/A,-70.17447312
Xiangyang,3/3/20,1.4873,1,5669000,#N/A,-69.68529616
Xiangyang,3/4/20,1.5317,1,5669000,#N/A,-68.78031878
Xiangyang,3/5/20,1.5675,1,5669000,#N/A,-68.05062982
Xiangyang,3/6/20,1.5935,1,5669000,#N/A,-67.52068811
Xiangyang,3/7/20,1.6322,1,5669000,#N/A,-66.73189026
Xiangyang,3/8/20,1.6357,1,5669000,#N/A,-66.66055195
Xiangyang,3/9/20,1.585,1,5669000,#N/A,-67.69393828
Xiangyang,3/10/20,1.7417,1,5669000,#N/A,-64.50002038
Xiangyang,3/11/20,2.0776,1,5669000,#N/A,-57.65358118
Xiangyang,3/12/20,2.3277,1,5669000,#N/A,-52.55594961
Xiangyang,3/13/20,2.2169,1,5669000,#N/A,-54.81431658
Xiangyang,3/14/20,2.5554,1,5669000,#N/A,-47.91488321
Xiangyang,3/15/20,3.1863,1,5669000,#N/A,-35.05564388
Xiangyang,3/16/20,3.9899,1,5669000,#N/A,-18.67636868
Xiangyang,3/17/20,4.4172,1,5669000,#N/A,-9.966980555
Xiangyang,3/18/20,4.577,1,5669000,#N/A,-6.709877298
Xiangyang,3/19/20,4.688,1,5669000,#N/A,-4.447433859
Xiangyang,3/20/20,4.8535,1,5669000,#N/A,-1.074151074
Xiangyang,3/21/20,4.9635,1,5669000,#N/A,1.167909991
Xiangyang,3/22/20,4.7834,1,5669000,#N/A,-2.502955444
Xiangyang,3/23/20,4.8786,1,5669000,#N/A,-0.562553504
Xiangyang,3/24/20,4.9468,1,5669000,#N/A,0.827524357
Xiangyang,3/25/20,4.9357,0,5669000,#N/A,0.601280013
Xiangyang,3/26/20,4.7255,0,5669000,#N/A,-3.68309486
Xiangyang,3/27/20,4.464,0,5669000,#N/A,-9.013085484
Xiangyang,3/28/20,4.5554,0,5669000,#N/A,-7.150136562
Xiangyang,3/29/20,4.0013,0,5669000,#N/A,-18.44400962
Xiangyang,3/30/20,4.8639,0,5669000,#N/A,-0.862174392
Xiangyang,3/31/20,4.6075,0,5669000,#N/A,-6.088214912
Xiangyang,4/1/20,4.6235,0,5669000,#N/A,-5.762096939
Xiangyang,4/2/20,4.5525,0,5669000,#N/A,-7.209245445
Xiangyang,4/3/20,4.7727,0,5669000,#N/A,-2.721046839
Xiangyang,4/4/20,4.9114,0,5669000,#N/A,0.105988341
Xiangyang,4/5/20,4.6343,0,5669000,#N/A,-5.541967307
Xiangyang,4/6/20,4.597,0,5669000,#N/A,-6.302229832
Xiangyang,4/7/20,4.7046,0,5669000,#N/A,-4.109086462
Xiangyang,4/8/20,4.6912,0,5669000,#N/A,-4.382210265
Xiangyang,4/9/20,4.681,0,5669000,#N/A,-4.590110472
Xiangyang,4/10/20,3.2976,0,5669000,#N/A,-32.78708573
